v1,v2,Label
ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,FALSE
ham, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,FALSE
ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,FALSE
ham,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,FALSE
ham,Hey so whats the plan this sat? ,FALSE
ham,Beauty sleep can help ur pimples too.,FALSE
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,FALSE
spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,TRUE
ham,Where to get those?,FALSE
ham,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",FALSE
ham,Ball is moving a lot.will spin in last :)so very difficult to bat:),FALSE
ham,Haiyoh... Maybe your hamster was jealous of million,FALSE
ham,Can you please send me my aunty's number,FALSE
ham,I'm glad. You are following your dreams.,FALSE
ham,I've reached home finally...,FALSE
spam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",TRUE
spam,WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,TRUE
ham,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",FALSE
ham,U can call now...,FALSE
ham,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",FALSE
ham,Yes. I come to nyc for audiitions and am trying to relocate.,FALSE
ham,I pocked you up there before,FALSE
ham,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,FALSE
ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),FALSE
ham,Hey mr whats the name of that bill brison book the one about language and words ,FALSE
ham,"Okay, good, no problem, and thanx!",FALSE
ham,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",FALSE
ham,Call me when u're done...,FALSE
ham,G.W.R,FALSE
ham,You best watch what you say cause I get drunk as a motherfucker,FALSE
spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,TRUE
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,TRUE
spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you,TRUE
spam,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,TRUE
spam,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",TRUE
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,FALSE
ham,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",FALSE
ham,Are there TA jobs available? Let me know please cos i really need to start working,FALSE
ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,FALSE
ham,Yup i'm free...,FALSE
ham,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",FALSE
ham,Yo come over carlos will be here soon,FALSE
ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,FALSE
ham,I guess it is useless calling u 4 something important.,FALSE
ham,Ha ha - had popped down to the loo when you hello-ed me. Hello!,FALSE
ham,He dint tell anything. He is angry on me that why you told to abi.,FALSE
spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,TRUE
ham,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,FALSE
ham,I keep ten rs in my shelf:) buy two egg.,FALSE
ham,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",FALSE
ham,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,FALSE
ham,Captain is in our room:),FALSE
ham,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",FALSE
ham,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN,FALSE
ham,S...i will take mokka players only:),FALSE
ham,Are you still playing with gautham?,FALSE
ham,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,FALSE
ham,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",FALSE
ham,Sorry . I will be able to get to you. See you in the morning.,FALSE
ham,Aight well keep me informed,FALSE
ham,I am not having her number sir,FALSE
ham,Am only searching for good dual sim mobile pa.,FALSE
ham,That seems unnecessarily hostile,FALSE
ham,Dude got a haircut. Now its breezy up there,FALSE
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",TRUE
ham,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),FALSE
ham,i thought we were doing a king of the hill thing there.,FALSE
ham,Nope i'll come online now..,FALSE
ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY,FALSE
ham,Y bishan lei... I tot Ì_ say lavender? ,FALSE
ham,Boo what time u get out? U were supposed to take me shopping today. :(,FALSE
ham,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",FALSE
ham,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",FALSE
ham,on a Tuesday night r u 4 real,FALSE
ham,Yes when is the appt again?,FALSE
ham,Just got outta class gonna go gym.,FALSE
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,FALSE
ham,ÌÏ all write or wat..,FALSE
ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,FALSE
ham,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,FALSE
ham,Hi:)did you asked to waheeda fathima about leave?,FALSE
ham,Enjoy urself tmr...,FALSE
ham,You still around? I could use a half-8th,FALSE
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,TRUE
ham,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,FALSE
ham,ÌÏ bot notes oredi... Cos i juz rem i got...,FALSE
ham,Yes. Rent is very expensive so its the way we save.,FALSE
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",FALSE
ham,Hows the pain dear?y r u smiling?,FALSE
ham,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",FALSE
spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,TRUE
ham,"Sorry, I can't help you on this.",FALSE
ham,Great. So should i send you my account number.,FALSE
ham,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",FALSE
spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",TRUE
ham,ÌÏ only send me the contents page...,FALSE
ham,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ",FALSE
ham,"Don't Think About \What u Have Got\"" Think About \""How to Use It That You Have Got\"" gooD ni8""",FALSE
ham,"I can't right this second, gotta hit people up first",FALSE
ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",FALSE
ham,So what about you. What do you remember,FALSE
ham,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,FALSE
ham,Mm yes dear look how i am hugging you both. :-P,FALSE
ham,I like dis sweater fr mango but no more my size already so irritating.,FALSE
ham,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,FALSE
ham,Anytime lor...,FALSE
spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,TRUE
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,FALSE
spam,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",TRUE
ham,Me fine..absolutly fine,FALSE
ham,K and you're sure I don't have to have consent forms to do it :V,FALSE
spam,Ur TONEXS subscription has been renewed and you have been charged å£4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,TRUE
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",TRUE
ham,How much is torch in 9ja.,FALSE
ham,"Doing nothing, then u not having dinner w us?",FALSE
ham,How are you. Just checking up on you,FALSE
ham,Done it but internet connection v slow and can‰Û÷t send it. Will try again later or first thing tomo.,FALSE
ham,Mathews or tait or edwards or anderson,FALSE
ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke,FALSE
ham,No need lar i go engin? Cos my sis at arts today...,FALSE
ham,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,FALSE
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,TRUE
ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",FALSE
ham,S.i'm watching it in live..,FALSE
ham,"see you then, we're all christmassy here!",FALSE
ham,"K I'm ready,  &lt;#&gt; ?",FALSE
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",FALSE
ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,FALSE
ham,what are your new years plans?,FALSE
spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,TRUE
ham,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,FALSE
ham,"Only just got this message, not ignoring you. Yes, i was. Shopping that is",FALSE
ham,Dear :-/ why you mood off. I cant drive so i brother to drive,FALSE
ham,When did dad get back.,FALSE
ham,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",FALSE
ham,Yes just finished watching days of our lives. I love it.,FALSE
ham,Juz go google n search 4 qet...,FALSE
ham,Many times we lose our best ones bcoz we are ,FALSE
ham,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",FALSE
ham,Just getting back home,FALSE
ham,"Sorry, I'll call later  &lt;#&gt; mins",FALSE
ham,Dun need to use dial up juz open da browser n surf...,FALSE
spam,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,TRUE
